employee_id,manager_id,status,hire_date,exit_date,cutoff_date,tenure_months,tenure_months_raw,tenure_months_raw_reliable_flag,salary,compa_ratio,compa_ratio_outside_screening_band,role_family,job_title,role_level,department,hire_source,legacy_entity,contract_type,hipo_flag,promotion_eligible,acting_appointment,data_source_system,gender,age_band,cultural_background,engagement_n_waves_available,engagement_n_responses_available,engagement_response_rate,engagement_recent_non_response_flag,engagement_consecutive_non_responses,engagement_responder_to_nonresponder_transition_flag,manager_effectiveness_latest_score,manager_effectiveness_earliest_score,manager_effectiveness_abs_change,manager_effectiveness_slope_per_wave,manager_effectiveness_volatility,manager_effectiveness_persistent_low_flag,manager_effectiveness_consecutive_deterioration_flag,psychological_safety_latest_score,psychological_safety_earliest_score,psychological_safety_abs_change,psychological_safety_slope_per_wave,psychological_safety_volatility,psychological_safety_persistent_low_flag,psychological_safety_consecutive_deterioration_flag,recognition_latest_score,recognition_earliest_score,recognition_abs_change,recognition_slope_per_wave,recognition_volatility,recognition_persistent_low_flag,recognition_consecutive_deterioration_flag,career_development_latest_score,career_development_earliest_score,career_development_abs_change,career_development_slope_per_wave,career_development_volatility,career_development_persistent_low_flag,career_development_consecutive_deterioration_flag,senior_leadership_trust_latest_score,senior_leadership_trust_earliest_score,senior_leadership_trust_abs_change,senior_leadership_trust_slope_per_wave,senior_leadership_trust_volatility,senior_leadership_trust_persistent_low_flag,senior_leadership_trust_consecutive_deterioration_flag,purpose_meaning_latest_score,purpose_meaning_earliest_score,purpose_meaning_abs_change,purpose_meaning_slope_per_wave,purpose_meaning_volatility,purpose_meaning_persistent_low_flag,purpose_meaning_consecutive_deterioration_flag,wellbeing_latest_score,wellbeing_earliest_score,wellbeing_abs_change,wellbeing_slope_per_wave,wellbeing_volatility,wellbeing_persistent_low_flag,wellbeing_consecutive_deterioration_flag,confidence_in_role_future_latest_score,confidence_in_role_future_earliest_score,confidence_in_role_future_abs_change,confidence_in_role_future_slope_per_wave,confidence_in_role_future_volatility,confidence_in_role_future_persistent_low_flag,confidence_in_role_future_consecutive_deterioration_flag,performance_n_reviews_available,performance_latest_rating,performance_previous_rating,performance_rating_change_ordinal,performance_goal_achievement_latest,performance_goal_achievement_trend,performance_promotion_recommendation_count,performance_promotion_recommendation_rate,performance_promotion_recommendation_ever,departed,voluntary_exit,regrettable_exit,regrettable_voluntary_exit,pull_exit,exit_type,pathway,stated_exit_reason,performance_band_at_exit
E04409,E08895,active,2005-05-29,,2025-12-31,248,250,False,74300.0,0.96,False,Operations-Processing,Processing Officer,1,Insurance,agency,NovaCorp-Origin,Part-time,False,False,False,WorkdayHR,Female,50-54,East Asian,5,5,1.0,False,0.0,False,3.76,3.53,0.22999999999999998,-0.054000000000000145,0.4113635861376163,False,True,1.53,1.0,0.53,0.10600000000000007,0.2609022805572998,True,False,4.09,2.32,1.77,0.4780000000000001,0.7779910025186666,False,False,2.39,4.2,-1.81,-0.2810000000000001,0.8262747726997357,False,False,4.31,2.37,1.9399999999999995,0.46799999999999997,0.8499823527579852,False,False,1.0,1.0,0.0,-0.025000000000000088,0.11180339887498947,True,False,4.01,3.48,0.5299999999999998,0.04199999999999976,0.6590371764931019,False,True,2.71,3.49,-0.7800000000000002,-0.11499999999999988,0.3762977544445357,False,True,3,Meets Expectations,Meets Expectations,0.0,71.6,0.04999999999998217,0,0.0,False,False,False,False,False,False,,,,
E04410,E11777,departed,2005-05-30,2025-06-30,2025-06-30,242,244,False,157700.0,0.89,False,Client-Advisory,"Manager, Technology",2,Technology,direct,NovaCorp-Origin,Part-time,False,False,False,WorkdayHR,Male,35-39,Anglo-Australian,4,4,1.0,False,0.0,False,3.91,3.65,0.26000000000000023,0.06800000000000035,0.3481857741685226,False,True,3.24,3.22,0.020000000000000018,-0.055999999999999876,0.5369047091120236,False,True,4.85,4.85,0.0,-0.013999999999999641,0.07348469228349543,False,True,4.22,3.92,0.2999999999999998,0.10400000000000002,0.38262252939417984,False,False,4.34,3.76,0.5800000000000001,0.20299999999999987,0.268250504814685,False,False,3.52,4.82,-1.3000000000000003,-0.5170000000000001,0.7504387605483431,False,True,5.0,5.0,0.0,-5.156807146511603e-16,0.0,False,False,2.15,2.39,-0.2400000000000002,-0.10200000000000001,0.4174126655161931,False,True,3,Meets Expectations,High Performer,-1.0,56.6,-14.15000000000001,1,0.3333333333333333,True,True,True,True,True,True,voluntary,pull,Better opportunity,Outstanding
E04411,E03211,active,2005-05-31,,2025-12-31,248,250,False,108600.0,0.92,False,Corporate-Support,Specialist,1,Retail Banking,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Non-binary,50-54,Anglo-Australian,5,3,0.6,False,0.0,True,2.28,3.36,-1.08,-0.337142857142857,0.5460158727851538,False,True,3.93,2.84,1.0900000000000003,0.3328571428571433,0.5630571315002888,False,False,3.58,2.85,0.73,0.2271428571428578,0.37,False,False,3.44,2.64,0.7999999999999998,0.3528571428571428,0.8709381914540969,False,False,5.0,3.85,1.15,0.41071428571428664,0.6639528095680696,False,False,3.05,2.68,0.36999999999999966,0.09714285714285756,0.2554081700598735,False,False,4.83,4.39,0.4400000000000004,0.0850000000000005,0.5063924696649166,False,False,3.14,3.03,0.11000000000000032,-0.007142857142856559,0.3478984526170435,False,False,3,Outstanding,Meets Expectations,2.0,94.7,20.7,1,0.3333333333333333,True,False,False,False,False,False,,,,
E04412,E03096,departed,2005-06-01,2024-03-22,2024-03-22,226,228,False,71000.0,1.08,False,Client-Advisory,Client Service Officer,1,Wealth Management,referral,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Male,45-49,Anglo-Australian,1,1,1.0,False,0.0,,3.73,3.73,,,,False,,3.85,3.85,,,,False,,4.24,4.24,,,,False,,4.38,4.38,,,,False,,3.04,3.04,,,,False,,2.3,2.3,,,,False,,4.74,4.74,,,,False,,3.9,3.9,,,,False,,1,High Performer,,,71.0,,0,0.0,False,True,True,True,True,True,voluntary,pull,Career advancement,Outstanding
E04413,E02306,active,2005-06-04,,2025-12-31,247,250,False,135600.0,0.95,False,Operations-Processing,Senior Analyst,1,Retail Banking,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Male,40-44,East Asian,5,3,0.6,False,0.0,True,4.58,5.0,-0.41999999999999993,-0.15000000000000016,0.24248711305964277,False,False,3.35,3.77,-0.41999999999999993,-0.11571428571428545,0.2615339366124404,False,False,4.63,4.7,-0.07000000000000028,0.003571428571428546,0.21361959960016166,False,False,4.1,4.48,-0.3800000000000008,-0.1728571428571434,0.45181116999619814,False,False,4.27,4.32,-0.05000000000000071,-0.01285714285714302,0.03605551275464011,False,False,4.52,4.94,-0.4200000000000008,-0.14928571428571505,0.2396525262402495,False,True,3.52,2.83,0.69,0.21214285714285733,0.3536947836765479,False,False,4.38,3.5,0.8799999999999999,0.24928571428571433,0.5169461609619839,False,False,3,Meets Expectations,High Performer,-1.0,60.7,-4.6000000000000005,1,0.3333333333333333,True,False,False,False,False,False,,,,
E04415,E08033,active,2005-06-07,,2025-12-31,247,250,False,210100.0,1.11,False,Operations-Processing,"Senior Manager, Retail Banking",3,Retail Banking,direct,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,55-59,Anglo-Australian,5,4,0.8,False,0.0,True,2.85,3.47,-0.6200000000000001,-0.1985714285714282,0.437597608159216,False,True,2.49,2.61,-0.11999999999999966,0.011428571428571776,0.31112698372208086,False,False,3.32,3.61,-0.29000000000000004,-0.06742857142857073,0.5756735185849703,False,True,3.27,3.88,-0.6099999999999999,-0.15971428571428525,0.30467195473164244,False,True,3.86,3.42,0.43999999999999995,0.08628571428571465,0.46393246634971935,False,False,2.68,3.0,-0.31999999999999984,-0.04999999999999978,0.38793255427543927,False,True,3.29,2.78,0.5100000000000002,0.11200000000000065,0.36175498153676716,False,False,2.55,2.26,0.29000000000000004,0.04600000000000028,0.16740669042783207,False,False,3,Meets Expectations,Outstanding,-2.0,58.2,-3.349999999999996,1,0.3333333333333333,True,False,False,False,False,False,,,,
E04416,E04187,active,2005-06-10,,2025-12-31,247,250,False,67300.0,0.86,False,Operations-Processing,Processing Officer,1,Retail Banking,agency,NovaCorp-Origin,Casual,False,True,False,WorkdayHR,Female,45-49,Anglo-Australian,5,3,0.6,True,1.0,True,3.87,3.89,-0.020000000000000018,-0.11214285714285746,0.8545369116271886,False,False,2.43,3.44,-1.0099999999999998,-0.26000000000000006,0.7266590213665094,False,False,3.36,2.87,0.48999999999999977,0.13357142857142829,0.3121431295629191,False,False,4.02,4.59,-0.5700000000000003,-0.1378571428571436,0.4643633634701748,False,False,4.43,4.77,-0.33999999999999986,-0.08071428571428581,0.2867635495200417,False,False,5.0,4.74,0.2599999999999998,0.09285714285714268,0.15011106998930257,False,False,4.8,3.49,1.3099999999999996,0.4664285714285711,0.7506219643291376,False,False,4.77,4.05,0.7199999999999998,0.25928571428571406,0.42461747491124285,False,False,3,Meets Expectations,Meets Expectations,0.0,67.0,3.449999999999991,0,0.0,False,False,False,False,False,False,,,,
E04417,E03648,active,2005-06-11,,2025-12-31,247,250,False,303000.0,0.93,False,Technology,"Director, Technology",4,Technology,direct,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,55-59,Southeast Asian,5,3,0.6,True,1.0,True,4.5,4.03,0.46999999999999975,0.139285714285714,0.2535744466621193,False,False,5.0,5.0,0.0,-3.3434178471192654e-16,0.0,False,False,4.25,4.16,0.08999999999999986,0.02999999999999941,0.0458257569495583,False,False,4.32,4.75,-0.4299999999999997,-0.19142857142857167,0.48086727205470464,False,False,2.75,4.05,-1.2999999999999998,-0.47428571428571453,0.7940612906654834,False,False,3.47,3.82,-0.34999999999999964,-0.12142857142857161,0.18929694486000895,False,True,2.6,3.31,-0.71,-0.2778571428571429,0.5357549190939207,False,False,4.96,4.71,0.25,0.09214285714285676,0.15716233645501712,False,False,3,Meets Expectations,High Performer,-1.0,60.2,1.2000000000000086,1,0.3333333333333333,True,False,False,False,False,False,,,,
E04418,E02941,active,2005-06-12,,2025-12-31,247,250,False,62000.0,0.98,False,Corporate-Support,Graduate,1,Retail Banking,referral,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,45-49,South Asian,5,4,0.8,True,1.0,True,2.44,2.31,0.1299999999999999,0.04299999999999984,0.1791414710966354,False,False,3.47,2.84,0.6300000000000003,0.2020000000000003,0.3497141690009144,False,False,1.0,2.29,-1.29,-0.41500000000000015,0.5493860209360991,True,True,3.37,2.09,1.2800000000000002,0.45300000000000007,0.5936539395978099,False,False,3.5,4.37,-0.8700000000000001,-0.2570000000000003,0.5024854890110427,False,False,4.12,3.76,0.3600000000000003,-0.01099999999999997,0.5473801238627503,False,False,4.06,2.78,1.2799999999999998,0.44899999999999957,0.6470638814419072,False,False,2.74,2.6,0.14000000000000012,0.09299999999999996,0.22425803590209792,False,False,3,Outstanding,Outstanding,0.0,89.3,16.649999999999984,0,0.0,False,False,False,False,False,False,,,,
E04419,E04946,active,2005-06-15,,2025-12-31,247,250,False,127400.0,1.04,False,Client-Advisory,Senior Adviser,1,Wealth Management,agency,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Female,35-39,European (non-Anglo),5,4,0.8,False,0.0,False,1.53,1.66,-0.1299999999999999,-0.043000000000000066,0.16820126832656954,True,True,3.78,3.23,0.5499999999999998,0.16399999999999978,0.4674041791283713,False,True,3.14,4.12,-0.98,-0.25399999999999945,0.4385962456139663,False,False,2.01,3.18,-1.1700000000000004,-0.2969999999999997,0.654694585283856,False,False,2.34,1.99,0.34999999999999987,0.1409999999999999,0.21546461426415237,False,False,3.39,3.73,-0.33999999999999986,-0.11799999999999956,0.17078251276599324,False,True,2.54,2.53,0.010000000000000231,-0.050999999999999886,0.4130677910464577,False,True,1.62,3.0,-1.38,-0.4049999999999996,0.5834595101633017,False,False,3,Outstanding,High Performer,1.0,90.1,8.649999999999986,0,0.0,False,False,False,False,False,False,,,,
E04420,E05886,active,2005-06-15,,2025-12-31,247,250,False,270300.0,1.02,False,Corporate-Support,"Director, Technology",4,Technology,agency,NovaCorp-Origin,Part-time,False,False,False,WorkdayHR,Female,55-59,South Asian,5,4,0.8,False,0.0,True,3.38,2.83,0.5499999999999998,0.09199999999999946,0.28790912918257144,False,False,3.41,3.42,-0.009999999999999787,-0.05100000000000062,0.35599625466194623,False,True,2.25,1.97,0.28,0.013999999999999804,0.2846049894151541,True,False,2.79,4.39,-1.5999999999999996,-0.44400000000000056,0.8645615459102184,False,True,2.34,3.37,-1.0300000000000002,-0.2670000000000004,0.6645549889462371,False,True,3.95,3.01,0.9400000000000004,0.18199999999999963,0.40149719799769473,False,False,4.47,4.76,-0.29000000000000004,-0.08000000000000054,0.2132877555479137,False,True,2.18,2.38,-0.19999999999999973,-0.008000000000000243,0.1541644143979624,False,False,3,Below Expectations,High Performer,-2.0,41.9,-14.5,0,0.0,False,False,False,False,False,False,,,,
E04421,E14426,active,2005-06-23,,2025-12-31,247,249,False,98800.0,0.97,False,Client-Advisory,Adviser,1,Corporate Operations,referral,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Male,50-54,Anglo-Australian,5,5,1.0,False,0.0,False,2.89,3.52,-0.6299999999999999,-0.18899999999999997,0.525042855393729,False,False,2.09,2.13,-0.040000000000000036,-0.04199999999999996,0.398911017646793,True,False,3.47,3.68,-0.20999999999999996,-0.016000000000000358,0.42326114870136605,False,True,3.05,1.62,1.4299999999999997,0.3299999999999999,0.5511170474590674,False,False,2.86,2.19,0.6699999999999999,0.2210000000000002,0.4206542523260641,False,False,2.04,1.3,0.74,0.12500000000000014,0.3963836525387998,True,False,2.64,3.76,-1.1199999999999997,-0.23599999999999993,0.41143650785996116,False,True,1.0,1.5,-0.5,-0.1190000000000001,0.3173641441625062,True,False,3,Meets Expectations,Unsatisfactory,2.0,55.0,-8.350000000000009,0,0.0,False,False,False,False,False,False,,,,
E04423,E01803,active,2005-06-24,,2025-12-31,247,249,False,57500.0,0.88,False,Client-Advisory,Client Service Officer,1,Retail Banking,agency,NovaCorp-Origin,Part-time,False,False,False,WorkdayHR,Male,50-54,Prefer not to say,5,5,1.0,False,0.0,False,5.0,3.83,1.17,0.30499999999999977,0.515121344927581,False,False,3.43,3.9,-0.46999999999999975,-0.09499999999999983,0.29652993103563763,False,True,4.68,4.54,0.13999999999999968,0.03800000000000006,0.3691612113968638,False,True,4.71,3.78,0.9300000000000002,0.2930000000000002,0.5886679879184871,False,False,3.6,2.48,1.12,0.29500000000000004,0.663837329471611,False,False,5.0,5.0,0.0,-1.8383018196551648e-17,0.17441330224498347,False,False,4.12,2.78,1.3400000000000003,0.21700000000000014,0.5890670590009257,False,False,5.0,4.12,0.8799999999999999,0.2650000000000001,0.4611182061033807,False,False,3,Meets Expectations,Meets Expectations,0.0,60.6,-2.749999999999993,0,0.0,False,False,False,False,False,False,,,,
E04424,E01921,active,2005-06-24,,2025-12-31,247,249,False,92800.0,0.95,False,Technology,Engineer,1,Risk & Compliance,direct,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Male,50-54,Southeast Asian,5,4,0.8,True,1.0,True,3.81,3.66,0.1499999999999999,0.0030000000000000057,0.2614542662366273,False,True,3.81,3.48,0.33000000000000007,0.08799999999999986,0.147648230602334,False,False,5.0,4.54,0.45999999999999996,0.14799999999999996,0.2184795947756525,False,False,2.65,1.96,0.69,0.3039999999999999,0.488159809898357,True,False,2.88,3.68,-0.8000000000000003,-0.3129999999999996,0.5893711337801789,False,True,3.15,2.48,0.6699999999999999,0.29199999999999987,0.4770045422565003,False,False,3.03,2.33,0.6999999999999997,0.19699999999999965,0.3523610837384476,False,False,3.08,3.33,-0.25,-0.04800000000000049,0.37758001359535254,False,False,3,High Performer,High Performer,0.0,78.9,4.650000000000009,2,0.6666666666666666,True,False,False,False,False,False,,,,
E04425,E01291,active,2005-06-25,,2025-12-31,247,249,False,68000.0,0.97,False,Technology,Junior Developer,1,Technology,referral,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Male,40-44,Maori/Aboriginal & Torres Strait Islander,5,1,0.2,True,4.0,True,3.04,3.04,,,,False,,3.73,3.73,,,,False,,3.05,3.05,,,,False,,4.44,4.44,,,,False,,4.28,4.28,,,,False,,3.68,3.68,,,,False,,4.46,4.46,,,,False,,4.33,4.33,,,,False,,3,Meets Expectations,Meets Expectations,0.0,61.1,1.7499999999999956,0,0.0,False,False,False,False,False,False,,,,
E04426,E13725,active,2005-06-29,,2025-12-31,247,249,False,85500.0,1.15,False,Risk-Compliance,Risk Analyst,1,Retail Banking,agency,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Male,55-59,Anglo-Australian,5,4,0.8,False,0.0,True,1.08,2.02,-0.94,-0.24514285714285702,0.46857941340467213,True,True,1.88,1.43,0.44999999999999996,0.08342857142857149,0.2674571616789001,True,False,4.01,2.95,1.0599999999999996,0.22885714285714298,0.5498105734402227,False,False,3.77,3.43,0.33999999999999986,0.09257142857142911,0.4635371254459201,False,True,4.24,3.4,0.8400000000000003,0.32971428571428607,0.8999814812909579,False,False,2.68,1.07,1.61,0.4488571428571429,0.9939609314924472,True,False,1.0,1.7,-0.7,-0.15285714285714275,0.33260336739125174,True,True,3.02,2.92,0.10000000000000009,0.01914285714285751,0.19872510326243803,False,False,3,Outstanding,Meets Expectations,2.0,91.3,0.04999999999998993,0,0.0,False,False,False,False,False,False,,,,
E04427,E00401,active,2005-07-04,,2025-12-31,246,249,False,127300.0,0.95,False,Client-Advisory,Senior Adviser,1,Executive Leadership,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Male,45-49,Anglo-Australian,5,5,1.0,False,0.0,False,2.87,2.33,0.54,0.07200000000000008,0.6188053005590692,False,False,5.0,4.6,0.40000000000000036,0.08000000000000031,0.17888543819998334,False,False,2.61,2.39,0.21999999999999975,0.04300000000000008,0.3561179579858337,True,False,3.13,3.0,0.1299999999999999,0.15900000000000014,0.4785080981550887,False,False,4.36,3.14,1.2200000000000002,0.11799999999999984,0.6898768005955846,False,True,3.11,1.87,1.2399999999999998,0.30700000000000005,0.5279962121076248,True,False,3.25,3.51,-0.2599999999999998,-0.07199999999999991,0.4418483902878906,False,False,3.42,3.06,0.3599999999999999,0.0929999999999999,0.3380384593504118,False,False,3,High Performer,Below Expectations,2.0,89.8,13.6,1,0.3333333333333333,True,False,False,False,False,False,,,,
E04428,E02532,active,2005-07-08,,2025-12-31,246,249,False,130200.0,0.87,False,Client-Advisory,Senior Adviser,1,Insurance,graduate,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,55-59,East Asian,5,5,1.0,False,0.0,False,2.86,2.83,0.029999999999999805,-0.006000000000000233,0.5873499808461731,False,True,4.56,3.93,0.6299999999999994,0.14600000000000013,0.32692506786724057,False,False,3.29,2.37,0.9199999999999999,0.26300000000000007,0.5282234375716397,False,False,3.75,3.66,0.08999999999999986,-0.058,0.32692506786724074,False,True,4.01,3.62,0.3899999999999997,0.051,0.1864671552847846,False,False,5.0,4.44,0.5599999999999996,0.14200000000000054,0.2847455004034305,False,False,4.91,3.63,1.2800000000000002,0.1890000000000003,0.6580045592547215,False,True,3.8,3.01,0.79,0.27499999999999986,0.5597946051901538,False,False,3,Outstanding,Meets Expectations,2.0,100.0,12.499999999999995,0,0.0,False,False,False,False,False,False,,,,
E04430,E11603,active,2005-07-10,,2025-12-31,246,249,False,175800.0,0.91,False,Operations-Processing,"Manager, Risk & Compliance",2,Risk & Compliance,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Male,45-49,Maori/Aboriginal & Torres Strait Islander,5,5,1.0,False,0.0,False,3.49,2.16,1.33,0.4159999999999999,0.720742672526055,False,False,2.57,1.9,0.6699999999999999,0.13599999999999987,0.4306622806794204,True,False,2.58,1.85,0.73,0.29400000000000004,0.7884668667737407,True,True,2.77,2.73,0.040000000000000036,0.038000000000000214,0.3241604540964243,False,False,3.96,3.75,0.20999999999999996,0.05700000000000008,0.9246783224451626,False,True,4.38,3.53,0.8500000000000001,0.14900000000000013,0.36560908085002486,False,False,1.92,3.71,-1.79,-0.4130000000000001,0.678638342565464,False,True,2.02,3.04,-1.02,-0.34300000000000014,0.6377538710192201,False,True,3,Below Expectations,High Performer,-2.0,49.4,-3.8999999999999995,0,0.0,False,False,False,False,False,False,,,,
E04431,E02586,active,2005-07-11,,2025-12-31,246,249,False,69500.0,0.91,False,Management,Administration Officer,1,Retail Banking,acquisition,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,55-59,European (non-Anglo),5,4,0.8,False,0.0,True,4.57,4.55,0.020000000000000462,0.03199999999999942,0.38686776379877763,False,False,3.15,2.81,0.33999999999999986,0.014999999999999746,0.34364468083569505,False,False,4.57,3.19,1.3800000000000003,0.28099999999999964,0.8470487982794538,False,False,3.68,3.8,-0.11999999999999966,-0.1380000000000004,0.4970244796117524,False,False,2.81,3.36,-0.5499999999999998,-0.12200000000000023,0.23767975653527298,False,True,3.69,3.38,0.31000000000000005,0.07999999999999953,0.3365882747016994,False,False,3.69,3.59,0.10000000000000009,-0.0050000000000002464,0.15734781006843834,False,True,3.98,3.17,0.81,0.1829999999999995,0.3423935357645254,False,False,3,Meets Expectations,Meets Expectations,0.0,57.8,-5.150000000000008,0,0.0,False,False,False,False,False,False,,,,
E04433,E02351,active,2005-07-14,,2025-12-31,246,249,False,106100.0,0.98,False,Technology,Engineer,1,Corporate Operations,direct,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Male,40-44,Anglo-Australian,5,4,0.8,False,0.0,False,3.73,1.74,1.99,0.6819999999999996,0.9116651432040895,False,False,3.7,3.94,-0.23999999999999977,-0.07799999999999956,0.18092355660149215,False,True,2.67,2.61,0.06000000000000005,0.09900000000000009,0.3960113634733226,False,False,4.97,5.0,-0.03000000000000025,-0.028999999999999464,0.09604686356149279,False,False,4.21,3.96,0.25,0.1679999999999999,0.47123950032511774,False,False,3.49,2.7,0.79,0.264,0.341272129929572,False,False,3.68,2.49,1.19,0.32999999999999957,0.7669419795525605,False,True,4.13,2.98,1.15,0.4339999999999998,0.6109555357525347,False,False,3,Below Expectations,Below Expectations,0.0,59.3,-9.599999999999993,0,0.0,False,False,False,False,False,False,,,,
E04434,E01101,active,2005-07-16,,2025-12-31,246,249,False,76100.0,0.97,False,Corporate-Support,Graduate,1,Retail Banking,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Male,40-44,Anglo-Australian,5,3,0.6,True,1.0,True,4.82,3.27,1.5500000000000003,0.7750000000000011,0.9892926766129426,False,False,2.68,2.42,0.26000000000000023,0.1300000000000005,0.24515301344262538,False,False,3.55,2.13,1.42,0.7100000000000009,0.7123435500749151,False,False,2.31,1.59,0.72,0.3600000000000003,0.3731398308052,False,False,3.54,4.45,-0.9100000000000001,-0.4549999999999995,0.4576388678131845,False,True,2.85,3.73,-0.8799999999999999,-0.43999999999999934,0.45960127647052207,False,True,3.83,2.71,1.12,0.5600000000000004,0.5614564393907451,False,False,1.72,3.49,-1.7700000000000002,-0.885,0.937354433143266,False,True,3,Meets Expectations,Unsatisfactory,2.0,80.4,-5.4500000000000135,1,0.3333333333333333,True,False,False,False,False,False,,,,
E04435,E13922,active,2005-07-17,,2025-12-31,246,249,False,88100.0,1.0,False,Technology,Engineer,1,Technology,direct,NovaCorp-Origin,Part-time,False,False,False,WorkdayHR,Male,55-59,Anglo-Australian,5,4,0.8,False,0.0,True,4.61,4.62,-0.009999999999999787,-0.024000000000000674,0.299596951475367,False,True,4.59,4.8,-0.20999999999999996,0.0009999999999994146,0.2894822965226024,False,False,4.82,4.57,0.25,0.0399999999999994,0.18373440976946429,False,True,3.12,3.03,0.0900000000000003,0.05999999999999975,0.578583039272094,False,False,3.35,3.48,-0.1299999999999999,0.03799999999999937,0.3362910445829127,False,False,1.49,3.17,-1.68,-0.2980000000000005,0.7060453243241541,False,False,3.89,4.76,-0.8699999999999997,-0.1310000000000003,0.4769696007084727,False,False,4.75,4.37,0.3799999999999999,0.19099999999999917,0.526838052282989,False,False,3,Outstanding,Meets Expectations,2.0,81.9,6.849999999999983,0,0.0,False,False,False,False,False,False,,,,
